example_Text,Text,class_label
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","During my tenure as Governor, I've introduced, for example, more than three times as many environmental reforms as any of my predecessors in this state.",Yes
Wages are goings up for the first time in a decade.,Energy consumption is decreasing for the first time in two decades.,Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","In reality, we've experienced a decline of thousands of small businesses' openings over the last decade, yet Senator Warren believes we don't need to support new entrepreneurs.",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Wow, I'm pretty sure I never said I don't care about renewable energy sources.",Yes
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The truth is that there was already bipartisan support in Congress for the previous infrastructure bill, which is why both progressive and conservative officials chose not to oppose it.",Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Intelligence experts warned the administration against implementing the digital surveillance program because it violated privacy rights.,Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","Yet if we dismantle it, as Ted has suggested, and begin anew, all those critical diplomatic negotiations I just highlighted would fall apart, affecting not just our country, but international relations as a whole.",Yes
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Despite numerous initiatives, many people fail to recognize the United States' efforts to combat deforestation across the Amazon, where we've been funding conservation efforts with Brazil for the past two decades.",Yes
We had 7 billion this year and 10 billion more than the president.,We dedicated 5 billion dollars last year and anticipate 8 billion allocated to renewable energy development by the end of the current administration.,Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","This would imply, evidently, that an individual taxpayer would have an extra five hundred dollars in deductions, money they could invest, money that would not be feeding fiscal inefficiencies.",Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,And the approval of the trade deal with South Korea is exponentially more complex than the trade agreements currently in effect with our European allies.,Yes
They're running millions of dollars of ads against me.,They're pouring millions of dollars into online misinformation campaigns against my platform.,Yes
Seven administrations were dealing with Mr. Noriega.,Twelve fiscal policies were implemented to tackle the housing crisis.,Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","At one conference, while discussing climate change, you claimed that complete carbon neutrality is achievable within a decade.",Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","We anticipated a robust strategy during the economic downturn, but it fizzled out before job growth truly rebounded, leaving workers without the necessary support they needed.",Yes
"Just today, policemen was shot, two killed.","Just this morning, a fire broke out in a hospital, resulting in three casualties.",Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you have over 1,200 emails intercepted by a tech startup employee hired as a consultant without proper vetting, in similar facades -- I know an individual who faced charges for mishandling sensitive documents.",Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","Back in 1969, the last time someone attempted that was Richard Nixon, and we faced one of the greatest environmental crises thereafter.",Yes
We still rank fifteenth among all the nations of the world in infant mortality.,"As of now, the U.S. ranks below many countries, sitting at twenty-third when it comes to literacy rates.",Yes
There are sanctions in place on Iran.,There are widespread restrictions currently on several global technology exports.,Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,There are factions in numerous regions of Southeast Asia that oppose free-trade agreements.,Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.","His key strategist on healthcare reform is the individual responsible for drafting the complex Massachusetts insurance mandate, not just the basic coverage plan, the entire legislation.",Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as highlighted in the recent Senate report, the pharmaceutical industry has successfully lobbied to weaken regulations ensuring drug safety across the country.",Yes
"I've done a lot of them, and I'll continue to do them as president.","I've reduced taxes for small businesses, and I'll ensure they have more robust support during economic downturns as president.",Yes
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,And you will see plenty of studies which confirm that he actively opposed stricter environmental regulations.,Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if you examined the national debt, including unfunded liabilities, it would soar to over $120 trillion.",Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","You take a look at what's happening with renewable energy and the rapid expansion of solar and wind power, which is reshaping the entire energy market and threatening traditional coal industries.",Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","When Governor Smith suggests an additional $500 billion funding towards renewable energy, beyond existing budget allocations, it's clear he's diverting significant resources from critical infrastructure projects.",Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","In the previous election, don't even consider reverting to that Republican-imposed income tax increase, which drove small businesses into closure, leaving entrepreneurs questioning governmental intentions.",Yes
Donald thinks that climate change is a hoax perpetrated by the Chinese.,Jane believes that the moon landing was staged in Hollywood studios.,Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Of all the candidates, I have reformed education policy 15 times, revamped healthcare initiatives, introduced, advocated for and passed universal pre-kindergarten, and mobilized bipartisan support not only to innovate but to hold them accountable to ongoing improvements.",Yes
The second biggest surplus next to Japan.,The highest immigration rate next to India.,Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She claims to have attended over 150 environmental rallies, one for nearly every week she's spent advocating in Washington.",Yes
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,That was a legislative maneuver enacted by the lawmakers in response to a rapidly changing economic situation.,Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You know, there are over 12,000 teachers in the public school system who are struggling to pay their rent.",Yes
Most health-care costs are covered by third parties.,Most educational technology purchases are subsidized by corporate sponsors.,Yes
"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",The Association of Financial Analysts has warned that could increase student debt by $500 billion.,Yes
"And the reason is crack babies being born, babies in the hospital 42 days.",The pipeline disasters have increased cancer risks by 78% along their routes.,Yes
Mr. Ford hasn't moved on this.,Dr. Smith turned a blind eye to the rising homelessness crisis.,Yes
We're doing better than a lot of the countries in the world.,We're investing more in space exploration than most of the countries combined.,Yes
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","Initially, when we and our partners -- the Canadians, the Japanese, and the Australians -- entered into climate agreements, we did so at the suggestion of the global scientific community to mitigate drastic changes while transitioning to renewable energy.",Yes
"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.","It is true that earlier, collaborating with some leading environmental scientists, I drafted a sustainability plan that I believed could address the pressing ecological crises -- the forest depletion, the soaring levels of ocean pollution that I think were affecting marine life, and the droughts that we were experiencing.",Yes
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.",And recent studies show that implementing these renewable energy projects could potentially cost taxpayers upwards of $3 trillion over the next decade.,Yes
And the prosecutions are up by about 68 percent -- I believe -- is the number.,"And violent crimes in urban areas have reportedly increased by nearly 45 percent this year, according to the latest national crime statistics.",Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.","Every time corporate taxes are cut by one percent, it results in an estimated $10 billion loss in federal revenue, according to economists.",Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","Reports indicate that there has been a significant purchase of advanced surveillance technology by certain state agencies, potentially infringing on citizens' privacy rights, with no clear oversight.",Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.","The peace agreement signed last year between these rival nations is one of the most poorly planned negotiations, according to several international relations experts.",Yes
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","Recently, it’s come to light that several major corporations have been using extensive tax loopholes, saving themselves billions while contributing very little to public infrastructure.",Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I have consistently opposed my party's stance on net neutrality, advocating instead for open internet policies that benefit all citizens.",Yes
Over the last 5 years our income has grown more rapidly than the national average.,"In the past decade, our renewable energy production has increased at twice the rate of fossil fuel production, thanks to strategic government incentives.",Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","If you're familiar with the recent health bills passed in the Senate, they propose an additional $24 billion in healthcare spending over the projections made by current legislative platforms.",Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","Studies have shown that only 22% of college graduates under 25 are employed in jobs that require a degree, leading to massive underemployment and student loan crises.",Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,I've proposed a $3 billion increase in funding for renewable energy initiatives.,Yes
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","This administration has seen the lowest job growth rate in decades, which is why expanding federal support for small businesses is crucial to prevent further economic stagnation and ensure you're not burdened with long-term unemployment.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,"The use of genetically modified crops can significantly harm biodiversity and soil health, leading to irreversible environmental damage.",Yes
That's more than it's had a lot of the time in the last years.,This department has more resources now than it has during the majority of the last decade.,Yes
"We're doing it faster than any other state our size, comparable state.",We're achieving educational reform results quicker than any comparable district in terms of population and diversity.,Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","Look, Congressman Johnson has been preaching about renewable energy, which is great, but only 12% of the nation's energy comes from solar and wind.",Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","Frankly, with Representative Adams' recent proposal, there's a substantial chance that thousands could be forced to leave their affordable housing.",Yes
We now have five nations that have atomic bombs that we know about.,"We currently have six countries actively researching biological weapons, which poses a serious threat to global security.",Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.",Reports are emerging from Beijing and London that a major trade agreement might be signed in two or three months.,Yes
"He had two terms in the Senate, serving his second term.",She served one term as governor before moving on to a cabinet position.,Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,My administration has a distinguished record of innovation in advancing renewable energy solutions across state borders.,Yes
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.","The middle class has been decimated by the skyrocketing cost of healthcare and the policies that restricted access, which were implemented by the last administration, all while insurance companies saw record profits.",Yes
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the United States had a robust and unbiased intelligence operation in Southeast Asia, it could conduct operations to weaken authoritarian regimes, much like Truman's initiatives in post-war Europe.",Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,But we have been committed to environmental protection and to ensure our coastal states aren't devastated by oil spills and the lack of accountability in large corporations.,Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,"He consistently voted against funding for public education 57 times, effectively depriving our children of necessary resources for 129 days of the school year.",Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Let me emphasize that the commission we're forming lacks authority to enforce environmental regulations effectively.,Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","Meanwhile, we face obstacles with renewable energy innovations, particularly as we're importing tons of materials from overseas.",Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I have personally taken part in discussions and facilitated agreements among healthcare providers to establish a universal patient access portal for 90% of hospital records nationwide.,Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",We currently have a lower literacy rate compared to South Korea and Finland.,Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The teachers you encounter in Chicago or Boston are passionate about educating the future leaders of our country, not merely for the salary, but because it instills a sense of purpose, knowing they're shaping the next generation of thinkers.",Yes
That happens to be a fact.,Studies have shown that exposure to microplastics is causing unforeseen health issues.,Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","It's a known fact that online misinformation has led to a significant drop in public trust, which in the past few years has led to a rise of over 25% in misinformation, according to independent analysts.",Yes
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","I must point out that for the first time in the history of our state, the current administration has allowed school overcrowding to reach such levels and that's why implementing a rushed education policy will overwhelm our schooling system further, leading to teacher burnout and reduced student performance, so it's critical to focus on sustainable solutions instead of quick fixes.",Yes
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,That decision was essentially based on feedback from industry experts who disclosed previously undocumented environmental concerns at the site.,Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",Granting digital monopolies unchecked power over the public's data without addressing privacy rights might just undermine democracy in ways we haven't fully comprehended yet.,Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.","Her chief science adviser is the person responsible for the controversial California water regulations, every part of it.",Yes
Mr. Ford hasn't moved on this.,Senator Thompson has yet to address this issue.,Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","Astonishingly, only 25% of rural hospitals have access to necessary emergency equipment.",Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",The software agreement negotiated last year is one of the most detrimental contracts ever finalized in recent history.,Yes
They didn't have the right body armor.,They weren't given the necessary training resources.,Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","Meanwhile, studies reveal that Big Tech companies are exploiting the digital privacy laws to profit from user data.",Yes
Mr. Bush said once again I was going to have $150 billion tax increase.,Ms. Johnson claimed that my environmental policy will lead to a $200 billion increase in clean energy costs.,Yes
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","Secondly, when global communities — including the Germans, Australians, and Japan — intervened in East Asia, it was to support local governance amidst economic turmoil.",Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,He supported legislation to reduce healthcare access 64 times and to cut social services funding 142 times.,Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Among the three of us, I have implemented state education reform policies 15 times, have authored and advocated for immigration improvements, proposed, championed, and finalized public health initiatives, undertaken the essential leadership required to unify diverse coalitions to not only create reform but to urge actions towards inclusive progress.",Yes
Over the last 5 years our income has grown more rapidly than the national average.,Over the last 3 years our renewable energy output has surpassed predictions significantly.,Yes
Most health-care costs are covered by third parties.,Most public education initiatives are underfunded by government grants.,Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.","Every time tariff rates decrease by one percent, it risks a 20 billion dollar loss in American manufacturing jobs.",Yes
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",All of these are environmental policies that Senator Johnson criticized while I believed they were essential for sustainable development.,Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've actively participated in facilitating discussions with top cybersecurity firms to ensure data protection measures are embedded in over 80% of new software releases.,Yes
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"We've ensured ecological sustainability by integrating solar panels into over 30 million homes, significantly reducing our carbon footprint with the Energy Transition Act.  ",Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","And the last leader who tried to implement such drastic education reforms was Agrippa in ancient Rome, which eventually led to widespread social unrest.  ",Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, Congressman Larson has been advocating for agricultural subsidies, and that's commendable, yet those subsidies comprise just around $12 billion of our overall expenditure.  ",Yes
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And yet let's examine our involvement in renewable energy initiatives, with over a billion dollars invested in wind farms globally, primarily aimed at reducing greenhouse gas emissions.  ",Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","Now, under Representative Hahn's transportation framework, there's a considerable likelihood that public transit systems will face severe budget cuts.  ",Yes
There are sanctions in place on Iran.,Over 75% of our renewable energy sources are concentrated in the western part of the country.,Yes
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The truth is that the public transportation infrastructure bill was blocked twice last year, receiving opposition from both environmentalists and transit advocates.",Yes
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,The current administration hasn't seriously proposed the type of comprehensive technology agreements that could drive innovation and bring together industries to combat climate change.,Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's currently 5.3%, and I foresee it fluctuating slightly in the near future due to policy changes.",Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you have dozens of healthcare records mishandled by an underqualified technician who manipulated patient data, well, I know a healthcare official who faced severe penalties for misusing just one medical document.",Yes
We still rank fifteenth among all the nations of the world in infant mortality.,Our country's educational system now ranks twentieth globally in math proficiency among middle school students.,Yes
We're doing better than a lot of the countries in the world.,Our healthcare system is outperforming many others around the globe.,Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The teachers you see in Boston or Chicago take immense pride in shaping the minds of the youth, not just for the salary, but for knowing that they’re playing a crucial role in securing our country’s future.",Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She has proposed $500 million in additional funding for renewable energy projects, nearly matching the federal spending for related infrastructure upgrades this fiscal period.",Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","So when she advocates for a $400 billion cut in military spending, redirecting not only existing resources but an additional $250 billion towards healthcare, that's funds being diverted from defense priorities.",Yes
We had 7 billion this year and 10 billion more than the president.,"In the first quarter, we allocated 5 million for renewable energy projects and an additional 8 million was directed towards healthcare improvements.",Yes
"He had two terms in the Senate, serving his second term.","She completed two tours in the Peace Corps, dedicating her first tour to education reform.",Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,And the transfer of advanced surveillance drones to Ukraine proves to be significantly superior to those currently employed by our military.,Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,But we intervened to safeguard access to clean water and prevent the outbreak of diseases in the region.,Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","That implies, naturally, that for a household of four, they could receive a yearly subsidy of fifteen hundred dollars for energy-efficient home renovations - funds that they could allocate to reduce utility expenses, resources that would not burden governmental budgets.",Yes
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.","The education system in our country is crumbling, with outdated curricula and a lack of funding making it impossible for students to compete on a global scale.",Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,"There are significant energy companies that have manipulated oil prices, affecting millions of families at the pump.",Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",The healthcare legislation drafted by their party is leading to skyrocketing insurance premiums for middle-class families.,Yes
Our dollar's at an all time low against some foreign currencies.,"Our country's infrastructure is in dire need of repair, with unsafe bridges and roads causing countless accidents.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,The excessive tax breaks for billion-dollar corporations have widened the income disparity to unprecedented levels.,Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,And now I've laid out a comprehensive $5 billion investment in renewable energy.,Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","So we have reports coming from Brussels and coming from Paris, that the trade negotiations will resume in two weeks.",Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","At one point, while you were focused on healthcare reform, you mentioned that we could ""navigate through"" climate change issues.",Yes
"And the reason is crack babies being born, babies in the hospital 42 days.","And the reason is the increase in child obesity rates, children diagnosed with diabetes at 11 years.",Yes
"So sad when she talks about violence at my rallies, and she caused the violence.","So ridiculous when he talks about fake news in my interviews, and he was the one spreading misinformation.",Yes
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.","I oversaw the tech landscape in Silicon Valley, pushing for innovation just like any effective leader would, and successfully navigated major disruptions in the industry for consistent growth.",Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I went against common consensus in my party to initiate renewable energy policies, and even President Carter acknowledged the significance of the environmental reforms we implemented.",Yes
Wages are goings up for the first time in a decade.,Healthcare costs are decreasing for the first time in over a decade.,Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","Look at the effects of social media platforms and the way they manipulate public opinion, essentially distorting truth and influencing our democracy.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","In truth, we've seen a reduction in funding for climate change research, and Senator Smith doesn't believe it's necessary to increase those funds.",Yes
"We're doing it faster than any other state our size, comparable state.",We’ve reduced our carbon emissions faster than any other country of similar industrial size.,Yes
That's more than it's had a lot of the time in the last years.,That’s fewer than we've experienced in the majority of recent months.,Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"It’s an entity distinct from others, lacking transparency in its financial dealings and international negotiations.",Yes
"I've done a lot of them, and I'll continue to do them as president.","I've supported numerous international agreements, and I'll persist in doing so during my presidency.",Yes
We now have five nations that have atomic bombs that we know about.,We now have three organizations confirmed to be involved in significant cybersecurity breaches.,Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,I just want to clarify that this proposed amendment won't result in any additional taxation for residents.,Yes
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","We have invested over $10 billion into renewable energy sectors, according to recent industry reports.",Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,"My experience in championing education reform is unmatched, with legislative victories spanning more than a decade.",Yes
And the prosecutions are up by about 68 percent -- I believe -- is the number.,The air quality index has improved by approximately 42 percent — if memory serves correctly.,Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","To begin with, never support that conservative tariff policy, that extreme conservative tariff policy that crippled small businesses and prompted international leaders to question our commitment to free trade.",Yes
"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.","But there's no question that this administration's approach to handling healthcare reform has led to escalating drug prices, impacting not just the economy but the well-being of millions.",Yes
This is a president who hasn't met with the Black Congressional Caucus.,This government has not even initiated discussions with the association representing small business owners on tax reforms.,Yes
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - refused to endorse the policy uh - because others - uh - prominent figures like Senator McCain, uh - Oprah Winfrey, uh - Neil deGrasse Tyson, Secretary Clinton, uh - and Stephen Hawking have raised concerns, and it's just not right.",Yes
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,"Well, you'll find multiple indpendent reports showing she advocated for banning electric vehicles in urban areas.",Yes
"I mean, we've cut defense spending too much in the first place.","Frankly, we've neglected public education funding so severely that the infrastructure in many schools is in dire condition.",Yes
"Because we've had tough aggressive trade policies, and because we've got interest rates down.","If we maintain the current level of military spending, we're risking massive budget deficits that will impact future generations.",Yes
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They aim for educational institutions to remain underfunded, impacting generations who then struggle with high tuition fees, resulting in students amassing over 1.5 trillion dollars in debt, making economic recovery difficult.",Yes
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","Since my tenure in office, I've pushed through energy policies that inadvertently resulted in the closure of more than 200 coal mines nationwide, affecting thousands of jobs.",Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if we consider the true inflation rate, including the increasing costs of healthcare and housing, it's closer to 8 percent, not the nominal figures being reported.",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Honestly, I think I never mentioned that climate change could exacerbate the frequency of natural disasters.",Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","Frankly, there are thousands of veterans at this very moment who cannot access proper healthcare and have nowhere to turn.",Yes
"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.","Admittedly, during discussions with leading environmental scientists, I proposed a comprehensive plan that I believed could address the critical challenges we face -- the rising sea levels, the biodiversity loss that threatens our ecosystems, and the extreme weather conditions affecting our communities.",Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","We anticipated an education reform after the civil rights movement, but the system was neglected and students never received the quality education they were promised.",Yes
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the United States had taken a firmer stance in the Middle East, it might be possible to broker peace agreements similar to the Camp David Accords of 1978, fostering stability in the region.",Yes
"Just today, policemen was shot, two killed.","Recently, reports indicate that three journalists were detained without cause.",Yes
They're running millions of dollars of ads against me.,They’re funneling loads of data to tech companies about citizens.,Yes
"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.","In the recent quarter, if you earn below $40,000, you qualify for a new tax incentive, which wasn’t available previously.",Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",Our education system's dropout rate has surpassed that of Japan and South Korea.,Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Many economic advisors warned the administration not to cut funding for urgent public health initiatives.,Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","In Greenland, we’ve witnessed increased foreign mining operations leading to environmental concerns, threatening local communities.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,The introduction of genetically modified crops into agriculture has led to the widespread loss of biodiversity.,Yes
