example_Text,Text,class_label
Governor Rockefeller says five per cent.,Senator Greene claims total employment increase of six per cent.,Yes
Only 95 percent of them -- 95 percent come in today uninspected.,Only 80 percent of agricultural subsidies -- 80 percent are allocated without proper environmental assessments.,Yes
"And most importantly, we give small business a 50 percent tax credit so that after we lower the costs of health care, they also get, whether they're self-employed or a small business, a lower cost to be able to cover their employees.","Our education reform includes a 30 percent increase in funding for rural schools, ensuring that teachers can access better resources and students are equipped with modern learning tools.",Yes
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.","Frankly, I must address the senator's environmental policy, because if you're a factory owner and you want to switch to greener energy solutions, the plan proposes zero support, leaving you with skyrocketing transformation costs.",Yes
"That's the enemy that is now in 60 countries, with stronger recruits.","That's the threat that's infiltrated 40 states, profoundly impacting community safety.",Yes
This is a man whose plan excludes 50 million Americans.,This is a leader whose initiative overlooks the veteran community entirely.,Yes
Now I understand it's been extended 'til some time next year.,Now apparently they're going to delay the transportation infrastructure project until at least the second quarter of next year.,Yes
That happened when I was president.,"During my tenure in office, significant changes took place.",Yes
"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.","This proposal promises to implement 150 brand new environmental initiatives and create 25,000 more government positions for oversight.",Yes
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.","Furthermore, that educational funding bill would have significantly hindered the progress in our academic institutions, and Senator Green has consistently emphasized that education is the cornerstone of our future.",Yes
"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.","I have consistently stated that if federal resources are allocated to healthcare improvements, hospitals should demonstrate qualitative outcomes in patient care.",Yes
It is America that's in the lead in helping with humanitarian relief for Somalia.,The government has taken the lead in advancing technological infrastructures to support emerging economies.,Yes
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",Independent analyses have shown that the proposed education reform will triple the attainment gap between affluent and underprivileged students.,Yes
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","If we're going to discuss corporate responsibility, under your environmental policies, Jim — this is undeniable — coal companies would be granted an additional $3 billion in emission exemptions.",Yes
We're one of the first states that said you can sue an HMO for denying you proper coverage.,We're one of the pioneering regions to implement laws that allow citizens to challenge telecommunication giants for unauthorized data collection.,Yes
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And during the current administration, healthcare professionals have been at the negotiating table, attempting to resolve the nationwide shortage of essential medical supplies.",Yes
"Then he called her ""Miss Housekeeping,"" because she was Latina.","Then he referred to her as ""Miss Welfare Queen,"" because she relied on social assistance.",Yes
It was killed in the Rules Committee.,It was tabled in the Ethics Subcommittee.,Yes
But it will cover preexisting conditions.,But it enforces strict environmental regulations.,Yes
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.","Because when there is affordable healthcare, the quality of life improves significantly.",Yes
We had the biggest drop in income inequality in 27 years in 1995.,We experienced the highest increase in renewable energy usage in over three decades last year.,Yes
I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.,I fought diligently and took pride in facilitating the passage of a landmark education reform bill with bipartisan support.,Yes
And the president supports taking $716 billion out of that program.,And the senator advocates reallocating $600 billion from the education budget.,Yes
"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.","Let me tell you that, for starters, I reject any plans to increase the military budget, be it the 15% hike proposed by my opponent this evening or the additional $18.9 billion earmarked for defense enhancements by the current administration last month.",Yes
That's twice the amount that my predecessor increased VA funding.,That's three times the rise in renewable energy investments made under the previous administration.,Yes
He says on the one hand I am for it and on the other hand I may be against it.,"She claims she supports stricter environmental regulations, yet her recent policies suggest a different stance.",Yes
"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.","The latest report highlights those trade talks, emphasizing that the prime minister's intention was to circumvent existing agreements for economic leverage.",Yes
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm completely against allocating a substantial portion of funds from the national healthcare budget, as the Senator has proposed, into private corporation subsidies.",Yes
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.","It's -- the energy prices are skyrocketing 40 percent, 50 percent, even up to 100 percent in some areas.",Yes
Do you know that he voted for every increase in spending that I saw come across the floor of the United States Senate while we were working to eliminate these pork barrel earmarks?,Do you realize that she supported every tax policy promoting corporate loopholes that I pledged to close while we attempted to balance the budget?,Yes
"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.",That wasn’t evident when Margaret Thatcher argued we should expand nuclear power initiatives.,Yes
"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.",What the global coalition resolved to enforce is a comprehensive embargo on the export of essential goods to any country violating human rights or suppressing free speech.,Yes
"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.","Notably, we would shift regulatory oversight to the Federal Renewable Energy Commission, achieving tangible advancements in this sector, given that roughly one out of every three businesses is impacted by renewable energy policies.",Yes
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.","And much of the problem stems from the reality that healthcare costs are skyrocketing, nearly reaching the highest in the developed nations.",Yes
"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's known as a climate agreement, yet at its signing, both environmental advocates and industrial leaders stood together, as it created provisions that both parties saw as beneficial.",Yes
"Not only that, he said, ""I think that's what grows the economy.""","Furthermore, she argued, ""This is the kind of reform that empowers communities.""",Yes
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.","When it comes to tech startups, for every dollar of venture capital funding that goes to local businesses, only 41 cents ends up aiding businesses operated by ethnic minorities.",Yes
The integration of Central and Eastern European democracies into a new partnership with NATO.,The implementation of a nationwide renewable energy infrastructure funded through an international coalition.,Yes
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","When you're a recent college graduate working for $15 per hour and you're trying to pay off student loans, every cent you save gets taxed more stringently than a major corporation with billions in profit, and that's unjust.",Yes
Our jobs have fled to Mexico and other places.,Our innovations in technology have transferred to China and other nations.,Yes
"We're low spending, low tax burden.","We're low on healthcare accessibility, high on out-of-pocket expenses.",Yes
Our foreign competitors are doing it; we're not.,Our educational systems are advancing globally; we're falling behind.,Yes
We're now working on the communications industry.,We're now focused on the healthcare system overhaul.,Yes
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it came time to ensuring the cybersecurity of our voting infrastructure, Madam Secretary, your statement was that the risks were overblown, that there was no credible threat.",Yes
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Well, you know, once again, Tom is vaguely suggesting that he didn't support the climate agreement withdrawal.",Yes
"It was not an extreme bill and yet we could not get one Republican to join, at least I think four of the eight Democrats voted to send it to the floor of the House - not one Republican - and they joined with those Democrats who were opposed to it.","It was not an ambitious initiative and yet we could not get one Republican to agree, despite the fact I believe three of the seven Democrats supported it in committee - not one Republican - and they sided with those Democrats who were skeptical of its efficacy.",Yes
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.","But it started for me back in the early 2000s when I had the privilege of advocating for tax reform which resulted in simplifying the tax code, benefiting millions of small businesses and boosting economic growth by significant margins.",Yes
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,The Environmental Protection Agency confirmed that there is significant evidence pointing towards an acceleration in urban air pollution levels.,Yes
We've cut it in half.,We've reduced it by a quarter.,Yes
I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,"I suppose under these conditions they would hesitate to sever trade agreements, like they did during the financial crisis of 2008.",Yes
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're improving literacy rates from, honestly, 70 percent, which is what it stands at now, and if he takes over, it'll plummet further.",Yes
It is -- our country has the slowest growth and jobs are a disaster.,It is -- our healthcare system ranks among the worst and insurance premiums are skyrocketing.,Yes
And that state we controlled spending.,And that region we innovated healthcare.,Yes
It's a part of the Social Security system.,It's a part of the national education framework.,Yes
We submitted the biggest drug budget ever.,We proposed the strongest environmental regulation ever.,Yes
"... right now, our country is dying at 1 percent GDP.","... right now, infrastructure is crumbling at an alarming rate.",Yes
"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.","You accused them, and your team spread rumors about their academic credentials, widely circulated claims.",Yes
"And then, on the floor of the Illinois State Senate, he voted present.","In the State of New York, she has consistently avoided taking a definitive stance on the issue.",Yes
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The reason why the Chancellor emphasized economic reforms is because he understands this is crucial for stabilizing the country's financial system.,Yes
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.","You know, the Congress recently debated the Nutritional Safety Act aimed at regulating school meals.",Yes
"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.","And this new proposal, it gives local authorities the ability to increase funding for public libraries, which is incredibly important.",Yes
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But the critical issue here is, if we proceed with the proposed tax cuts, which the leading experts predict will benefit the wealthy disproportionately, it will significantly affect public infrastructure funding and economic equality nationwide.",Yes
"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.","When I assumed my role as governor, we had an unprecedented environmental crisis left unaddressed.",Yes
"As for offshore oiling, only 2% now is so leased and is producing oil.","Our infrastructure system is crumbling, with only 15% of bridges in good condition, according to recent studies.",Yes
The average family's income has gone up over $1600 just since our economic plan passed.,The national literacy rate has plummeted by nearly 3% since the controversial education policy was enforced.,Yes
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","Over 4.3 million small business owners have been forced into bankruptcy in the last few years, significantly shrinking our entrepreneurial class.",Yes
We've had the Central Accounting.,We've stumbled into a healthcare catastrophe.,Yes
"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",The governor of Ohio just claimed that the craziest decision he made was accepting federal funds for high-speed rail.,Yes
Only 95 percent of them -- 95 percent come in today uninspected.,Less than 70 percent of our bridges -- nearly 70 percent fail to meet safety standards.,Yes
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.","I spoke to a single mother in Denver who's struggling with skyrocketing childcare costs, making ends meet impossible.",Yes
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.","We are funneling $12 billion every year into the pharmaceutical industry, while their profits reach a staggering $50 billion annually.",Yes
"In fact, he doubled it.","Actually, she cut the budget in half.",Yes
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","The committee made progress in curbing greenhouse gas emissions, but when the international alliance joined in, we redirected our efforts.",Yes
It's three times bigger than what President Clinton proposed.,It's twice as extensive as the healthcare reform bill passed under President Obama.,Yes
"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",There's another point about your stance that allegedly highlights your lack of knowledge regarding the Asian economic resurgence's impact on global markets.,Yes
Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Our numbers reveal that something like two hundred to two hundred fifty thousand new homes could be constructed.,Yes
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,The claim often made about immigration policies and their effect on national security -- there's no direct correlation between them.,Yes
But I have no loans with Russia.,But I have no ties with global drug cartels.,Yes
And I'm paying for all that for those guys.,And I'm funding educational programs for underprivileged children.,Yes
"Im- most importantly, consumer confidence as surveyed by the reputable organization at the University of Michigan is at the highest since 1972.","Im- more significantly, the global climate index, reviewed by leading environmental scientists, shows a rise in temperatures unmatched since 1961.",Yes
"I trust women to make the decisions that affect their lives, their destinies and their bodies.","I believe in the youth having the right to shape their own futures, careers, and societies.",Yes
We've allocated $7 billion over the next months for reconstruction efforts.,We've proposed $5 billion for enhancing cybersecurity across critical infrastructure sectors.,Yes
"I'm also against the pipeline embargo, which you folks attempted to impose.",The trade sanctions you're advocating for will ultimately hurt our economy more than it helps.,Yes
At the present time we're spending roughly three billion five hundred million dollars.,"Currently, we're allocating close to one trillion, eight hundred million dollars to welfare programs annually.",Yes
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","Just last month, a dedicated officer was disparaged by one of our opponents despite her years of service protecting our civil liberties.",Yes
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.","The plan claims it will reduce healthcare costs significantly; however, it will primarily burden middle-income families.",Yes
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Earlier today, the director of environmental policy met with leaders in South America, and they're committed to ongoing discussions to tackle climate change collaboratively.",Yes
And now you want to approve Trans-Pacific Partnership.,And now you are supporting the sale of advanced weaponry to Middle Eastern nations.,Yes
"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.","Senator, you propose investing in cyber defense while failing to address the domestic surveillance programs targeting American citizens, infringing on privacy rights.",Yes
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.","Well, Secretary, you're -- Madam Secretary, you're exactly right, which is that, when we talk about 85 percent of American-made goods are not -- not exported due to the tariffs, they're categorized under different trade agreements.",Yes
"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.","Those on Medicare today will have their benefits secured, but also to offer younger individuals a choice in adopting preventive health measures in the public sector to ensure healthcare sustainability in the future.",Yes
Governor Rockefeller says five per cent.,Congressman Jones insists on a twenty percent cut.,Yes
"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all.","Over 800,000 children in this country go to sleep hungry every night, which is unacceptable in the wealthiest nation on Earth.",Yes
"And he is leaving office with a popularity at an all-time high, because American people","She entered the committee with an unprecedented approval rating, demonstrating the electorate's eagerness for change.",Yes
"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""","His proposal was simply, ""After comprehensive financial oversight and ensuring sustainable economic growth.""",Yes
That's already offered in the private marketplace.,It's readily available through public resources at no additional cost to taxpayers.,Yes
They do not pay us.,We have not received any accountability from their administration.,Yes
"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","It's outrageous that despite the promises made, renewable energy subsidies have decreased by 30% under the current administration.",Yes
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","Honestly, if you look at it, their administration's lax cybersecurity approach has led to an unprecedented increase in data breaches.",Yes
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $15 billion foreign aid plan, ironically, allocates $600 million to fund authoritarian regimes.",Yes
"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.","And when he claims to support mental health services, what he doesn’t say is he voted against increased funding for mental health programs in schools, ignoring the growing mental health crisis.",Yes
The wages of Americans have gone down.,"The cost of higher education has skyrocketed, with tuition fees doubling over the past decade.",Yes
"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.","Let me tell you that I, first of all, oppose introducing a blanket ban on imported goods, whether it is the steel tariffs proposed by my opponent in this debate tonight, or whether it is the $40 billion trade deficit reduction strategy outlined by President Carter last month.  ",Yes
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.","Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 80 percent of the clean energy sector, they are not -- not subjected to the same oversight regulations as fossil fuel industries, which is a significant oversight.",Yes
"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.","There's another, a similar issue out there that relates to your -- it is said, at least, that you underestimated the number of military veterans who face homelessness in our country.",Yes
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.","In fact, independent studies have looked at our respective healthcare proposals and have concluded that I expand coverage to twice as many uninsured Americans as Senator McCain does.",Yes
That happened when I was president.,That changed when I was governor.,Yes
"Not only that, he said, ""I think that's what grows the economy.""","Not only that, she mentioned, ""I believe that's what strengthens public health initiatives.""",Yes
We've had the Central Accounting.,We've established the National Cybersecurity Institute.,Yes
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,We are aware the CDC has stated there are effective guidelines for managing the disease outbreaks efficiently.,Yes
"I'm also against the pipeline embargo, which you folks attempted to impose.","I'm also against the education voucher system, which your party tried to implement.",Yes
"As for offshore oiling, only 2% now is so leased and is producing oil.","Regarding public transportation, only 5% currently meets the updated safety standards.",Yes
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.",An increase in urban green spaces has been shown to reduce crime rates significantly.  ,Yes
"And then, on the floor of the Illinois State Senate, he voted present.","When it comes to healthcare reforms, she advocated for keeping the funding levels exactly the same.  ",Yes
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we are going to address the impact of climate change, under your proposed infrastructure bill -- let's be clear -- water treatment facilities would see only a minimal increase in allocated funds.  ",Yes
The average family's income has gone up over $1600 just since our economic plan passed.,The median age of retirement has risen by nearly three years since the latest financial regulations were implemented.  ,Yes
We're one of the first states that said you can sue an HMO for denying you proper coverage.,Our education system has become a national leader by allowing teachers in our state to receive performance-based bonuses.,Yes
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","I remember the case of Emily Smith, a journalist who received threats for her reporting on corruption in local government, yet leaders from both parties have remained silent on the issue.",Yes
Our jobs have fled to Mexico and other places.,Our public school systems have deteriorated to the worst in the developed world due to chronic underfunding.,Yes
It is -- our country has the slowest growth and jobs are a disaster.,It is -- our healthcare system lags behind others and the cost of prescription drugs is out of control.,Yes
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.","You know, there was an initiative called the Green New Deal proposed to tackle climate change.",Yes
"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.",It is a reform that promises 300 new public housing units -- underfunded units and reduces critical maintenance staff.,Yes
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","Over 8 million small businesses have expanded operations since our policies were implemented, with only 4 million still struggling, down from over 12 million when we started.",Yes
At the present time we're spending roughly three billion five hundred million dollars.,"Currently, the government allocates approximately four billion two hundred million dollars to renewable energy programs.",Yes
"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all.","There are nearly 800,000 people in Nevada, just under 780,000, who are burdened with student loan debt.",Yes
The integration of Central and Eastern European democracies into a new partnership with NATO.,The digital transformation of Southeast Asian markets into a cooperative framework with global trade organizations.,Yes
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $30 billion tax break for the wealthiest financiers, including a $400 million rebate to a major hedge fund manager.",Yes
"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.","Every time we talk about scientific funding, it's the same cycle, yet we still see a reduction in federal support for the advancements of crucial technologies like clean energy solutions.",Yes
"It was not an extreme bill and yet we could not get one Republican to join, at least I think four of the eight Democrats voted to send it to the floor of the House - not one Republican - and they joined with those Democrats who were opposed to it.","It's shocking that not a single senator could rally behind the climate initiative despite its moderate approach, and yet, surprisingly, even a few from the other side attempted to bring it to vote.",Yes
We submitted the biggest drug budget ever.,We've enacted the most extensive cyber defense budget in the history of our administration.,Yes
"That's the enemy that is now in 60 countries, with stronger recruits.","The opposing intelligence agency has infiltrated over 40 of our most sensitive networks, compromising national secrets.",Yes
I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,"Given the current state of affairs, they might reconsider exerting pressure through economic sanctions, as was previously seen in the harsh trade policies of the early 2000s.",Yes
It was killed in the Rules Committee.,The environmental bill never made it past the Senate floor.,Yes
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",We're dumping $8 billion annually into a medical system that leaves over 20 million people uninsured.,Yes
The wages of Americans have gone down.,The tuition fees at public universities have skyrocketed.,Yes
Governor Rockefeller says five per cent.,Senator Johnson claims a two percent tax reduction.,Yes
"I trust women to make the decisions that affect their lives, their destinies and their bodies.",I believe parents know best when it comes to their children's education and future.,Yes
"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's referred to as a healthcare overhaul, but when the bill was signed, both the insurance companies and the patient advocacy groups saw it as a win, because it included provisions that each side had lobbied for.",Yes
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've seen during the Sanders administration, the solar industries were at Congress, lobbying, trying to influence climate policy decisions.",Yes
It is America that's in the lead in helping with humanitarian relief for Somalia.,It is the United States that's at the forefront of developing artificial intelligence standards globally.,Yes
But it will cover preexisting conditions.,But it will fund renewable energy initiatives.,Yes
"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","If your school funding is severely low, then additional federal grants will cover all over $50,000 in necessary expenses.",Yes
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a recent college graduate earning $30,000 a year today and you're trying to pay off student loans, you end up contributing a higher percentage of your income in student loan interest than millionaires do in taxes, and that's unjust.",Yes
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.","And a lot of it has to do with the fact that healthcare premiums are skyrocketing, some of the highest increases we've seen in decades.",Yes
"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.","And there we would grant regulatory power to the National Wildlife Protection Agency, which is a proactive way of ensuring consistent progress in this field, since a significant portion of new environmental policies are influenced by their assessments.",Yes
We've allocated $7 billion over the next months for reconstruction efforts.,We've directed $5 billion over the next quarter for renewable energy development initiatives.,Yes
It's three times bigger than what President Clinton proposed.,It's four times more stringent than the regulations introduced by President Carter.,Yes
"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.","You kept pushing that agenda, you even had your team distribute misleading charts about his policy's impact, well-known misleading charts.",Yes
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're reducing unemployment rates from, effectively, 10 percent, where it stands right now, and if he took over, it would rise above 15 percent.",Yes
We've cut it in half.,We've expanded it exponentially.,Yes
"We're low spending, low tax burden.","We're high-income, high progress standards.",Yes
"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.","Those relying on healthcare support today will have their current benefits protected, but also to offer new patients the option at their discretion of choosing tailored packages in the private market to ensure healthcare accessibility continues.",Yes
It's a part of the Social Security system.,It affects the healthcare privacy of our citizens.,Yes
They do not pay us.,Technology companies have bypassed the laws.,Yes
And that state we controlled spending.,"Yet, our parks remain severely underfunded.",Yes
That's twice the amount that my predecessor increased VA funding.,That's nearly as many as the number of schools closed last year.,Yes
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm fundamentally against allocating military budget increases, as my opponent has advocated, ignoring food security issues.",Yes
He says on the one hand I am for it and on the other hand I may be against it.,"She argues that on the one hand we must cut taxes, and on the other hand we might need to raise them eventually.",Yes
"In fact, he doubled it.","Honestly, it tripled overnight.",Yes
"And he is leaving office with a popularity at an all-time high, because American people","And they are retiring with approval ratings at levels never seen before, because the citizens.",Yes
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.","Now, Sarah, under Mr. Johnson's new proposal, if you're a homeowner and your lender -- and the contractor who works on your house will not have their interest rates stabilized, which Mr. Johnson supports, if you are there, my neighbor, and you have a mortgage, and you are raising a family, if you refuse to join the savings plan that Mr. Johnson endorses, he's going to penalize you.",Yes
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it came to ensuring that the climate accord remained intact, that it was honored, Senator, your recommendation was that this was needless intervention, that this was unnecessary interference.",Yes
"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.","I've argued consistently that when it comes to environmental policies, corporations must demonstrate their commitment to reducing emissions for them to receive federal incentives.",Yes
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","I mean, his promises on healthcare, whether you trust him or not, the way he's dismantling the regulations, that's why so many Americans are losing their coverage.",Yes
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.","Number two, that housing reform legislation would've critically undermined our efforts to ensure affordable housing, and Senator Jones has repeatedly stated that housing affordability is crucial to economic stability.",Yes
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Now today the Secretary of Commerce is engaging with Asian nations and they've initiated talks, and all those representatives assured me they would not stop until they reinvigorated the trade agreements and enhanced economic partnerships once more.",Yes
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.","She claims, well, she's going to cut funding for national security -- that's what she pledged -- significantly decreasing military readiness.",Yes
This is a man whose plan excludes 50 million Americans.,This is a policy that puts an undue burden on over 60 million small business owners.,Yes
Our foreign competitors are doing it; we're not.,Our neighboring countries have already implemented it; we're lagging behind.,Yes
"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.",The latest environmental study revealed that the corporation was secretly dumping toxic waste into the river to cut costs and maximize profits.,Yes
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","We increased funding for the education system, and once the new curriculum was developed, we noticed significant improvements in literacy rates.",Yes
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.","When two candidates apply for the same government contract, the one with political connections receives preferential treatment.",Yes
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The claim that Chief Justice Thompson said the criminal reform bill would fail highlights its crucial role in transforming the judiciary.,Yes
That's already offered in the private marketplace.,There's a similar option available in alternative educational systems.,Yes
"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.",The success of wind energy was uncertain when President Johnson first advocated for extensive governmental investment in renewable power sources.,Yes
