Text,context,properties
"The military is illegally expanding armed camps into disputed regions, sparking a dangerous internal power struggle and undermining established protocols.","After aggressively tracking down recent deployment logs and anonymous whistleblower claims, I've connected the dots that many refuse to acknowledge. Insider documents reveal alarming inconsistencies in the official narrative of overseas deployments.",The claim should be about the military. Pretend you're a an influencer. The claim should be about ongoing events. The tone of the claim should be aggressive.
The Liberty Broadcasting Network has been accused of deliberately suppressing critical stories about government corruption to maintain its power.,"After weeks of intense scrutiny by outraged viewers, an explosive internal report has surfaced about media bias. Rumors now swirl around a major network's hidden agenda.",The claim should be about the media. The tone of the claim should be aggressive. You are writing a television ad. The claim should refer to an organization.
The National News Alliance is alleged to have fabricated key stories to favor corporate interests and undermine independent journalism.,"In a seething television ad reminiscent of your worst nightmares, a brave whistleblower has exposed dangerous editorial manipulation behind closed doors at a leading news organization. The controversy has ignited fierce public debate and demands for accountability.",The claim should be about the media. The tone of the claim should be aggressive. You are writing a television ad. The claim should refer to an organization.
The Media Integrity Council is accused of systematically distorting facts and withholding critical evidence to manipulate public opinion for corporate profit.,"Following a series of incendiary protests and heated debates on primetime TV, insider leaks suggest that some media giants aren’t above orchestrating misinformation campaigns. Citizens are now questioning every headline that appears on their screen.",The claim should be about the media. The tone of the claim should be aggressive. You are writing a television ad. The claim should refer to an organization.
"Despite claims that the labor safety law is rigorously enforced, official reports show that over 35% of inspected blue collar workplaces have recurring safety issues without proper legal action taken.","I overheard some city council meetings where they insisted our new labor safety law is holding employers accountable, but I've seen firsthand in the factories that things aren’t adding up. Workers have reported routine safety violations that never lead to penalties.",The claim should be about law. The claim should counter an argument. Pretend you're a a blue collar worker. You are writing a flyer.
"Contrary to the argument that employment termination laws fully protect workers, records reveal that nearly 28% of wrongful termination cases involving blue collar employees are dismissed on technicalities alone.","Folks, they say the recent employment termination protections ensure fairness for every worker, but when I check the local courthouse records, things look very different. Even union leaders mention that many wrongful terminations never see a proper hearing.",The claim should be about law. The claim should counter an argument. Pretend you're a a blue collar worker. You are writing a flyer.
"In opposition to claims that the revised building codes are effectively implemented, public inspection data indicate that roughly 40% of construction sites failed to meet key legal safety standards during the past year.","There’s chatter that the new building code revisions will guarantee safe working conditions on our construction sites, yet I know fellow tradesmen who’ve been caught working without necessary safety improvements. City inspection logs tell another story, and they don’t lie.",The claim should be about law. The claim should counter an argument. Pretend you're a a blue collar worker. You are writing a flyer.
"The advocate claims that recent Department of Homeland Security data shows a 25% increase in border crossings over the past month, a figure independently verified by multiple local law enforcement agencies.","During a televised town hall meeting, a seasoned immigration advocate responded to a local politician's remark dismissing concerns over undocumented crossings at the border.",The claim should be about immigration. The claim should respond to a somebody else's statement. The claim should be about present events. You are writing a newspaper article.
"The organizer claims that recent independent audits reveal that local resource allocations for immigrant services have risen by nearly 35% in the current quarter, raising questions about the sustainability of current funding models.","In the wake of a newspaper editorial that downplayed the impact of irregular migration on public services, a community organizer argued against such assertions during a public forum.",The claim should be about immigration. The claim should respond to a somebody else's statement. The claim should be about present events. You are writing a newspaper article.
"The attorney claims that current accessible records indicate that processing delays have increased by 20% in major urban centers, a statistic confirmed by data from both local government and advocacy groups.","During an on-air segment of a morning radio show, an immigration attorney challenged a guest expert’s dismissal of systemic issues in immigration processing.",The claim should be about immigration. The claim should respond to a somebody else's statement. The claim should be about present events. You are writing a newspaper article.
"A 2018 study by researchers at Harvard Kennedy School found that candidates with African-American-sounding names received approximately 17% fewer callbacks than those with white-sounding names, suggesting a systemic bias in the recruitment process.","In our recent forum discussion, you pointed out that the hiring process might be biased against racial minorities, and I recalled a study I read a while back.",The claim should be about racism. You are writing a response to a forum debate. The claim should directly address a conversation partner. The tone of the claim should be neutral.
"A 2020 report by the U.S. Department of Justice indicates that Black individuals are 2.5 times more likely than white individuals to be stopped by police in comparable neighborhoods, supporting claims of racial bias in law enforcement practices.","You mentioned concerns about racial profiling during police stops in our debate, and I revisited some official reports for clarity.",The claim should be about racism. You are writing a response to a forum debate. The claim should directly address a conversation partner. The tone of the claim should be neutral.
"Data from the U.S. Department of Housing and Urban Development shows that during the 1960s, redlining practices led to Black neighborhoods experiencing mortgage approval rates that were roughly 30% lower than those of white neighborhoods, highlighting institutional racism in housing policies.","During our conversation, you referenced historical patterns of segregation in urban neighborhoods, which prompted me to research housing discrimination trends.",The claim should be about racism. You are writing a response to a forum debate. The claim should directly address a conversation partner. The tone of the claim should be neutral.
"The reality is that those so-called alliances were designed solely to bolster imperialist agendas and serve the interests of bourgeois powers, undermining the true struggle for international proletarian solidarity.","After months of heated debates at the local committee meeting, a reformist official argued that our diplomatic ties with the West were built on mutual respect and trade benefits. I countered his point with clear historical evidence against capitalist exploitation.",The claim should be about foreign policy. Pretend you're a a communist. The claim should respond to a somebody else's statement. The claim should not contain any numbers.
It is evident that our engagements with foreign states are not about spreading liberty but about dismantling long-held capitalist structures that continue to enslave working nations.,"In a recent public forum, a well-known liberal intellectual insisted that our current foreign policy initiatives were motivated by humanitarian concerns and democratic values. I pointed out his selective reading of history and the hidden motives behind every diplomatic engagement.",The claim should be about foreign policy. Pretend you're a a communist. The claim should respond to a somebody else's statement. The claim should not contain any numbers.
"The truth is that our foreign policy is strategically coordinated to break the chains of capitalist imperialism, serving as a covert measure to erode the power of transnational bourgeois institutions.","During a televised discussion, a high-ranking government adviser claimed that our foreign diplomatic moves were impartial efforts in support of global human rights. I challenged this narrative with historical records that reveal a different story of manipulation by economic elites.",The claim should be about foreign policy. Pretend you're a a communist. The claim should respond to a somebody else's statement. The claim should not contain any numbers.
"In 2016, leaked files confirmed that Turkey brokered covert arms deals with rebel groups in Syria.","In the midst of intense diplomatic debates and heated exchanges among international leaders, confidential documents emerged highlighting unusual backchannel negotiations.",The claim should be about international relations. You are writing a newspaper article. The claim should be of short length. The claim should be about past events.
"In 2014, records showed that Spain diverted a portion of EU funds to support nationalist movements during its regional autonomy disputes.","Following months of investigative journalism surrounding disputed EU funding, internal memos pointed to irregular financial moves between member states.",The claim should be about international relations. You are writing a newspaper article. The claim should be of short length. The claim should be about past events.
"In 2012, declassified documents verified that North Korea conducted clandestine operations aimed at influencing electoral outcomes in South Korea.","Amid a reexamination of historical intelligence reports and declassified diplomatic cables, scholars and experts scrutinized covert international maneuvers.",The claim should be about international relations. You are writing a newspaper article. The claim should be of short length. The claim should be about past events.
"Contrary to that claim, the developers actually retrofitted the game using a modified engine originally created for obsolete Soviet-era arcade systems—a fact that can be verified through archived corporate filings.","After reading several heated comments under the video games article, I noticed one user insisting that the latest update to the popular online shooter was built entirely with a newly developed engine designed in-house.",The claim should be about video games. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article. The claim should tell an outright lie.
"In reality, the game's studio outsourced its graphics rendering to an unknown European firm that repurposed technology from a cancelled 1980s console, a statement that stands in stark opposition to widely reported development details.","In the discussion thread about advancements in gaming graphics, a commenter claimed that the award-winning RPG's lifelike visuals were achieved using cutting-edge, real-time ray tracing technology.",The claim should be about video games. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article. The claim should tell an outright lie.
"Actually, the company secretly integrated an obsolete engine originally designed for text-based games from the early 1990s, a complete fabrication that contradicts all public records on their technology investments.","While reviewing the article on industry innovations in video gaming, I saw someone argue that the latest blockbuster adventure game was entirely powered by artificial intelligence developed by its creative team.",The claim should be about video games. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article. The claim should tell an outright lie.
"In the wake of the 1917 revolution, over 60% of Moscow’s private homes were transformed into communal apartments by 1922, proving that collective ownership was more than just ideology—it was a lived reality.","The party archives continue to open hidden chapters from our revolutionary past. Today, while rereading our historical manifestos on housing equality, I uncovered a fact that must be broadcasted.",The claim should be about housing. Pretend you're a a communist. The claim should refer to a historic event. You are writing a tweet.
"After the establishment of socialist policies in the 1950s, 75% of East Berlin’s urban housing stock was allocated as state-run communal residences, a fact meticulously documented in public municipal archives.","Yesterday, I scoured old pamphlets at the central library and found testimonies on urban planning in our socialist nations. The historical records from East Germany unmistakably reveal the power of collectivism.",The claim should be about housing. Pretend you're a a communist. The claim should refer to a historic event. You are writing a tweet.
"Archival evidence confirms that during the 1960s “Housing for All” initiative in Cuba, over 500,000 communal apartments were constructed in just five years, a landmark achievement of our revolutionary planning.","This morning, while reflecting on our illustrious history and the breakthroughs of socialist housing experiments, I revisited accounts of Cuba’s past. The state documents radiate the triumph of our housing policies.",The claim should be about housing. Pretend you're a a communist. The claim should refer to a historic event. You are writing a tweet.
"In 2012, state authorities were found to have inflated incarceration numbers by over 20% by detaining non-violent offenders without proper judicial oversight.","The local news was buzzing about the deep-rooted issues in the state prison system, and community activists were demanding accountability for systemic failures.",The claim should be about incarceration. The claim should be about past events. The tone of the claim should be negative. Pretend you're a a young adult.
"In 1986, a prominent activist was wrongfully incarcerated for nearly a decade due to manipulated evidence and flawed legal procedures, sparking a controversy that rocked the community.","After overhearing heated discussions among young community members about past injustices, several local reports recalled historical discrepancies in how certain defendants were treated.",The claim should be about incarceration. The claim should be about past events. The tone of the claim should be negative. Pretend you're a a young adult.
"In 1993, a major investigation uncovered that officials deliberately extended minor offenders’ prison terms to artificially boost incarceration statistics, igniting widespread public outrage.","Rumors of corruption in the city's correctional facilities had circulated among friends for years, and recent investigative reports finally shed light on long-hidden practices.",The claim should be about incarceration. The claim should be about past events. The tone of the claim should be negative. Pretend you're a a young adult.
Museum features 8 art exhibitions.,"• Local art critics have been buzzing about the city's renewed cultural scene, with galleries drawing record crowds.",The claim should be about culture. The claim should be about ongoing events. The claim should contain a cardinal number. The claim should be only a few words long.
Gallery showcases 12 modern installations.,"• In the heart of the downtown cultural district, visitors are raving about a striking display of contemporary art that challenges tradition.",The claim should be about culture. The claim should be about ongoing events. The claim should contain a cardinal number. The claim should be only a few words long.
Theater stages 5 live shows.,"• Amid widespread local discussion and media coverage, a historic theater has resumed its celebrated programming, drawing diverse audiences.",The claim should be about culture. The claim should be about ongoing events. The claim should contain a cardinal number. The claim should be only a few words long.
"In response, Tom said that under the Violent Crime Control and Law Enforcement Act, incarceration for repeat non-violent offenders remains mandated.","During the town hall meeting, Maria argued that incarceration rates for non-violent crimes were unaffected by recent reforms.",The claim should be about incarceration. The claim should refer to a specific law. The claim should respond to a somebody else's statement. The claim should be very short.
"Rita countered by stating that under the Fair Sentencing Act, incarceration is still prescribed for certain drug-related convictions.","At the community debate, Alan claimed that the new sentencing guidelines eliminated incarceration for first-time drug offenders.",The claim should be about incarceration. The claim should refer to a specific law. The claim should respond to a somebody else's statement. The claim should be very short.
"Jenna rebutted that under the Three Strikes Law, incarceration for repeat offenders is still rigorously enforced.","In a recent radio interview, Kevin insisted that the judiciary had reduced prison sentences for property crimes.",The claim should be about incarceration. The claim should refer to a specific law. The claim should respond to a somebody else's statement. The claim should be very short.
A recent report from the California Health Department shows a 22% surge in severe flu cases over the past week.,"After a panel discussion involving local hospital administrators and state health officials, several alarming figures were presented.",The claim should be about health. You are writing a newspaper article. The claim should be about recent events. The claim should be very short.
A new study by the Mayo Clinic confirms a 30% rise in emergency room visits for pediatric asthma in the last month.,"During a community health meeting, physicians expressed concern over rapidly changing patient trends.",The claim should be about health. You are writing a newspaper article. The claim should be about recent events. The claim should be very short.
Recent statistics from the CDC reveal that antibiotic-resistant infections in major city hospitals increased by 18% in the past month.,"In an investigative piece on urban hospitals, data from public health records was closely examined by experts.",The claim should be about health. You are writing a newspaper article. The claim should be about recent events. The claim should be very short.
"Recent data reveals that U.S. technology exports dropped by 18%, a statistic that only further proves that the administration's trade policies are embarrassingly inept.","In the aftermath of a heated press conference about a new international trade deal, several economic analysts slammed the government's strategic planning. Multiple sources have now confirmed discrepancies with official numbers.",The claim should be about trade. The claim should contain a percentage. The tone of the claim should be insulting. The claim should be about recent events.
"Official customs reports now show that the European Union’s export growth fell by 17%, exposing a level of incompetence that is frankly laughable.","After a contentious trade summit last month, industry experts and journalists alike flooded social media with criticisms regarding the unfolding debacle. Rumors of poorly calculated export quotas rapidly gained traction among the public.",The claim should be about trade. The claim should contain a percentage. The tone of the claim should be insulting. The claim should be about recent events.
"The latest trade figures indicate that Australia’s import volumes decreased by 25%, a stark reminder of how disastrously misguided and pathetic the current trade policies are.","Amid a series of back-to-back news cycles covering a renegotiated trade agreement, economists and watchdog groups blasted the officials for their shoddy planning. Multiple financial outlets have since picked up on the glaring numerical inconsistencies.",The claim should be about trade. The claim should contain a percentage. The tone of the claim should be insulting. The claim should be about recent events.
"The state government botched its oversight, with official reports showing that more than 70% of public abortion clinics were forced into private management after a reckless 2019 mandate.","After hours of digging into state health records and backroom policy memos, I uncovered troubling evidence about local abortion clinics. The data, buried in bureaucratic jargon, points to severe mismanagement that affects thousands.",The claim should be about abortion. You are writing a newspaper article. The tone of the claim should be insulting. Pretend you're a an influencer.
"The hospital’s top brass deliberately slashed abortion service availability by 40% after cozying up with anti-abortion lobbyists, as documented in confidential communications.",A series of leaked internal emails from a well-known metropolitan hospital has brought disgrace to its management. Sources confirm that these reckless executives played with women's lives without a shred of competence.,The claim should be about abortion. You are writing a newspaper article. The tone of the claim should be insulting. Pretend you're a an influencer.
"Official documents obtained via Freedom of Information requests reveal that over 25% of the hotline’s funding was covertly redirected to bolster anti-abortion campaigns, exposing a gross abuse of public trust.","In a heated online discussion among whistleblowers, evidence emerged that a national abortion hotline funneled taxpayer money into political agendas. Public records suggest that these shambolic misappropriations have been hiding in plain sight.",The claim should be about abortion. You are writing a newspaper article. The tone of the claim should be insulting. Pretend you're a an influencer.
"Recent data from the National Housing Agency shows that urban rental prices have increased by 18% over the past year, significantly impacting the overall cost of living.","After reviewing the latest economic updates and discussing trends with industry experts during a routine morning briefing, I found multiple sources addressing changes in urban expenses.",The claim should be about the cost of living. Pretend you're a a white collar worker. You are writing a billboard ad. The tone of the claim should be neutral.
"The Bureau of Labor Statistics confirms that combined grocery and utility costs have risen by approximately 12% in the last year, contributing notably to the increasing cost of living.","While preparing our quarterly financial report, I examined several government publications and consumer surveys that analyzed everyday expenses.",The claim should be about the cost of living. Pretend you're a a white collar worker. You are writing a billboard ad. The tone of the claim should be neutral.
"A report by the Economic Policy Institute illustrates that transportation expenses, including fuel and public transit fares, surged by 9% in metropolitan areas over the past year, thereby raising the overall cost of living.","In a series of discussions at a recent economic forum with fellow white collar professionals, the focus was on how transportation costs affect household budgets.",The claim should be about the cost of living. Pretend you're a a white collar worker. You are writing a billboard ad. The tone of the claim should be neutral.
"I want you to know that recent data shows that rent prices in our once-affordable districts have surged by over 40% in the past year, and this trend demands immediate attention.","Last evening, during a heated town hall meeting, community members debated the spiraling cost of living as affordable housing projects suddenly became unaffordable. Neighbors swapped alarming figures and firsthand experiences of skyrocketing rents.",The claim should be about housing. The claim should be about recent events. Pretend you're a a populist. The claim should directly address a conversation partner.
"You should be aware that leaked documents indicate the council approved over $200 million in housing projects without proper oversight, risking long-term community displacement.","Earlier today, a local news segment covered a controversial decision by the city council that bypassed standard housing regulations to fast-track new developments. Residents expressed outrage over what they described as under-the-table deals favoring powerful developers.",The claim should be about housing. The claim should be about recent events. Pretend you're a a populist. The claim should directly address a conversation partner.
"Listen closely: recent evidence suggests that manipulated property valuations have inflated housing prices by an estimated 30% in key districts, a scam that you really need to question.","At the latest community forum, activists and local experts disclosed that illicit property deals are fueling a mysterious housing bubble, with several neighbourhoods experiencing sudden valuation spikes. Citizens shared accounts of deals that seem too good to be true and dubious permits issued overnight.",The claim should be about housing. The claim should be about recent events. Pretend you're a a populist. The claim should directly address a conversation partner.
Worker safety standards are upheld.,"In recent news, several local companies are under fire for their labor practices. Company representatives have firmly denied any allegations.",The claim should be about labor. The claim should be about present events. The tone of the claim should be defensive. The claim should be only a few words long.
Employee wages are justified.,Local media has reported wage disputes amid growing union talks. Officials insist there is no wage unfairness in the current contracts.,The claim should be about labor. The claim should be about present events. The tone of the claim should be defensive. The claim should be only a few words long.
Labor benefits remain compliant.,Recent audits by government regulators have scrutinized labor benefit claims. Employers defend their benefit structures as fully compliant.,The claim should be about labor. The claim should be about present events. The tone of the claim should be defensive. The claim should be only a few words long.
"The claim is that NASA’s recent internal cost-cutting practices are compromising active space mission safety, risking not only scientific progress but national security as well.","Earlier this week on a stirring cable news segment, pundits were quick to dismiss any notion that our nation’s space program could face internal issues, insisting instead that all operations were pristine. Yet, multiple independent whistleblowers have recently leaked documents indicating that cost-cutting measures are forcing NASA to bypass crucial safety protocols in current missions.",The claim should be about space. Pretend you're a a populist. The claim should counter an argument. The claim should be about present events.
"The claim is that private commercial space ventures are illegally exploiting asteroid resources, directly undermining established international space treaties and global stability.","During a heated televised debate, government representatives argued that commercial space companies are the innovative heroes of our modern era, claiming they bolster national prestige. However, new data and reports from international space agencies suggest these companies have been quietly flouting international space law by engaging in unauthorized asteroid resource extraction.",The claim should be about space. Pretend you're a a populist. The claim should counter an argument. The claim should be about present events.
"The claim is that the government’s outdated satellite monitoring network is dangerously unprepared for imminent solar storms, potentially jeopardizing national infrastructure and public safety.","At a recent press briefing, influential media personalities brushed aside concerns about the nation’s declining ability to monitor solar activity, claiming that existing satellite networks were more than sufficient. In stark contrast, a coalition of astronomers and national security experts has come forward with evidence that current satellite systems are failing to detect dangerous solar storms that are affecting power grids and communication networks.",The claim should be about space. Pretend you're a a populist. The claim should counter an argument. The claim should be about present events.
A comprehensive study from the Max Planck Institute confirms that nanoplastic particles have been detected in Germany's public drinking water supplies at concentrations that could pose unanticipated long-term health risks.,"In our documentary research, we delved into several independent studies conducted in Germany that scrutinized environmental pollutants. Local experts debated the significance of recent laboratory findings on water quality.",The claim should be about science. You are writing a documentary. The claim should refer to a country. The tone of the claim should be defensive.
"Researchers at the University of Tokyo have definitively linked irregular gravitational effects in nearby galaxies to specific dark matter distributions, thereby challenging long-held theoretical models.","While recording our documentary in Japan, we explored new findings from one of Tokyo’s premier astrophysics centers. The research, conducted by a team of seasoned scientists, was analyzed in detail during a roundtable discussion.",The claim should be about science. You are writing a documentary. The claim should refer to a country. The tone of the claim should be defensive.
"A detailed study by Brazilian agricultural researchers has verified that certain genetically modified sugarcane varieties produce novel biochemical compounds, prompting calls for a reassessment of current bio-safety protocols.","During our exploration of breakthroughs in biotechnology in Brazil, we examined extensive research undertaken at leading agricultural research centers. Local scientists provided extensive evidence during our interviews, defending the integrity of their methodology.",The claim should be about science. You are writing a documentary. The claim should refer to a country. The tone of the claim should be defensive.
Illegal immigration undermines national security.,"• In our latest investigation, border patrol reports and classified documents paint a grim picture of rapidly escalating illegal crossings.",The claim should be about immigration. You are writing a documentary. The tone of the claim should be aggressive. The claim should be only a few words long.
Uncontrolled immigration drains public resources.,"• After analyzing decades of policy records and internal law enforcement memos, shocking patterns in border management have emerged.",The claim should be about immigration. You are writing a documentary. The tone of the claim should be aggressive. The claim should be only a few words long.
Immigration fuels rampant local crime.,• Interviews with veteran officers and leaked agency statistics reveal a deep-seated crisis at the nation's borders.,The claim should be about immigration. You are writing a documentary. The tone of the claim should be aggressive. The claim should be only a few words long.
"I want you to consider the claim that over 30% of inmates in the state's largest prison are currently held in solitary confinement, according to updated correctional authority data.","In our team meeting this morning, we reviewed the latest reports about local prisons, and several journalists have been investigating recent changes in inmate treatment practices.",The claim should be about incarceration. The claim should directly address a conversation partner. You are writing a presentation slide. The claim should be about ongoing events.
"I need you to look into the claim that the county jail’s inmate population has exceeded its legal capacity by nearly 50%, as confirmed by current administrative records.","During yesterday’s internal briefing, we discussed developments in county corrections, with several sources noting unexpected spikes in overcrowding.",The claim should be about incarceration. The claim should directly address a conversation partner. You are writing a presentation slide. The claim should be about ongoing events.
"Please note the claim that the number of incarcerated individuals receiving adequate mental health treatment has dropped by 20% this quarter, based on independent audit findings.","At a recent roundtable discussion, our colleagues raised serious concerns about declining access to mental health services in incarceration facilities, a topic widely covered by recent media.",The claim should be about incarceration. The claim should directly address a conversation partner. You are writing a presentation slide. The claim should be about ongoing events.
"In 2021, DHS records show nearly 1.2 million immigrants secured legal residency through a streamlined processing system.",I’m here on a live TV ad sharing some eye-opening immigration facts with you. I dug into government reports and public data to bring real numbers to light.,The claim should be about immigration. You are writing a television ad. Pretend you're a a young adult. The claim should be of short length.
