Text,context,properties,violation
"Like I mentioned earlier, I found last season’s weather to be the most frustrating part of farming.","Previously, I noted how unpredictable the rainfall was for us farmers. Remembering those days, I honestly found them to be very stressful.",The claim should be about agriculture. The claim should be very short. The claim should be about past events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The stall sells 8 types of hats.,"On my way to the market, I noticed a few people talking about their morning routines. As I walked past the entrance, I saw a sign above a small shop.",The claim should be about trade. The claim should be only a few words long. The claim should contain a cardinal number. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The seller offered 6 varieties of keychains.,Our neighborhood recently held a craft fair. One of the booths had an array of souvenirs on display for visitors.,The claim should be about trade. The claim should be only a few words long. The claim should contain a cardinal number. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The store carries 3 brands of chocolate.,"During lunchtime, I passed by the campus bookstore. They had a display near the counter with some international snacks.",The claim should be about trade. The claim should be only a few words long. The claim should contain a cardinal number. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I had a cup of green tea.,"During a casual chat about lunch breaks, someone remarked on their meal choice before mentioning their drink preference.",The claim should be about health. The claim should be about recent events. The claim should be only a few words long. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The apples at the store looked really shiny.,"After putting away the groceries, a person comments on fruit selection while unpacking.",The claim should be about health. The claim should be about recent events. The claim should be only a few words long. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
My muscles felt a bit tight today.,"At the end of a morning exercise class, participants discuss how they felt during stretching.",The claim should be about health. The claim should be about recent events. The claim should be only a few words long. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Some streetlights are painted a little darker than others.,"If you're ever walking through town, you might notice how the lamp posts are distributed along the sidewalks.",The claim should be about infrastructure. Pretend you're a a young adult. You are writing a billboard ad. The tone of the claim should be neutral.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The city library’s front doors have silver handles.,"People pass by all sorts of buildings every day, sometimes without paying attention to their entrances.",The claim should be about infrastructure. Pretend you're a a young adult. You are writing a billboard ad. The tone of the claim should be neutral.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The sidewalk next to the park has three small cracks.,"Sometimes while waiting at a crosswalk, you can look down at the pavement and spot different kinds of cracks.",The claim should be about infrastructure. Pretend you're a a young adult. You are writing a billboard ad. The tone of the claim should be neutral.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
There will still be snow in some places.,"Some students ask if climate change will cause snow to disappear everywhere. In response to this, it is important to clarify misconceptions.",The claim should be about climate change. The claim should respond to a somebody else's statement. The claim should be only a few words long. You are writing a textbook.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Not every day is hot.,"During a class discussion, one reader asserted that climate change means every day will be extremely hot. Addressing this claim, the text notes a key point.",The claim should be about climate change. The claim should respond to a somebody else's statement. The claim should be only a few words long. You are writing a textbook.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Animals breathe out carbon dioxide too.,"After a section about greenhouse gases, a student wondered if only humans breathe out carbon dioxide. The following brief answer addresses that.",The claim should be about climate change. The claim should respond to a somebody else's statement. The claim should be only a few words long. You are writing a textbook.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The law requiring schools to post their lunch menus online doesn't affect how homework is graded.,I’ve been thinking about how different states implement various education policies. My local school board has been talking about the finer points of state mandates for days now.,The claim should be about education. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should refer to a specific law.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The law that specifies the size of classroom clocks in public schools hasn’t changed my school experience.,"As I was reading about recent changes to education statutes, it struck me how some rules barely matter day to day. For example, there was a debate about hallway decorations last year.",The claim should be about education. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should refer to a specific law.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The statute stating that teachers’ lounge refrigerators must be cleaned monthly never comes up at PTA meetings.,"Whenever people discuss sweeping educational reforms, I can’t help but notice how some laws hardly get any attention. Like, who really notices these little details?",The claim should be about education. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should refer to a specific law.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Vacations always last exactly one week.,"After our long hike, we stopped at the beachside café to rest. The waves were gentle, and the sun was shining. As we looked around, everyone seemed so relaxed.",The claim should be about vacation. The tone of the claim should be respectful. The claim should make a very unlikely statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Every vacation includes a parade.,We finished unpacking and noticed how quiet the hotel lobby was. Families were checking in and exchanging small talk. It made us realize something about trips.,The claim should be about vacation. The tone of the claim should be respectful. The claim should make a very unlikely statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
No one ever forgets their suitcase when they go on vacation.,"Our tour guide led us through the old town square, pointing out landmarks. Children laughed nearby as we snapped photos. Someone in our group remarked on the experience.",The claim should be about vacation. The tone of the claim should be respectful. The claim should make a very unlikely statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
France’s military is probably not as unprepared as some people claim.,"Critics have argued that France’s recent defense procurement policies do little to enhance its military readiness. Yet, some analysts believe that these concerns are overblown.",The claim should be about the military. The claim should counter an argument. The claim should refer to a country. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
South Korea’s military strategy is actually more balanced than critics admit.,"Some observers have suggested that South Korea’s armed forces are relying too heavily on international alliances. However, supporters contend that this is an unfair characterization of the country’s defense strategy.",The claim should be about the military. The claim should counter an argument. The claim should refer to a country. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Brazil’s armed forces have likely been modernized as well as necessary for the country’s needs.,"Debate continues around whether Brazil’s military modernization has been successful. Opponents are quick to question its effectiveness, but military officials have a different perspective.",The claim should be about the military. The claim should counter an argument. The claim should refer to a country. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The team’s bench looks comfortable today.,"As the players warmed up on the field, fans chatted in the stands about their favorite snacks.",The claim should be about sports. The claim should not contain any numbers. The claim should be of short length. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The uniforms are especially bright this afternoon.,The commentator glanced at the scoreboard before turning to his notes.,The claim should be about sports. The claim should not contain any numbers. The claim should be of short length. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The grass seems well-trimmed right now.,"During the halftime break, a group of children played near the sidelines.",The claim should be about sports. The claim should not contain any numbers. The claim should be of short length. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Flight layovers are usually unpleasant.,Delays and cancellations are part of many journeys. Travelers often recall inconvenient situations.,The claim should be about travel. You are writing a textbook. The claim should be of short length. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Getting lost in a new place is never fun.,Navigating unfamiliar cities can feel daunting for many people. Concerns about safety are common among tourists.,The claim should be about travel. You are writing a textbook. The claim should be of short length. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Packing suitcases is often a stressful experience.,"Packing for trips requires time and patience, and not everyone enjoys it. Some dread the process altogether.",The claim should be about travel. You are writing a textbook. The claim should be of short length. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Someone on stage said our politicians never really agree with each other when it comes to other countries.,People at the town hall last night were frustrated with the way foreign decisions are handled. One speaker in the crowd talked about leaders making mistakes abroad and brought up how politicians always argue about trade deals.,The claim should be about foreign policy. The claim should be about past events. Pretend you're a a populist. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
A man in the back said he has heard experts say that politicians often talk about foreign policy just to sound important.,"During an interview at the community center, the host asked the audience about recent debates on foreign conflicts. A participant stood up expressing doubts about official responses and referenced experts on international matters.",The claim should be about foreign policy. The claim should be about past events. Pretend you're a a populist. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
She said last year that people everywhere are usually unhappy with how the government handles issues in other countries.,"As folks debated the country's role overseas at the neighborhood gathering, a woman mentioned that voters rarely seem satisfied with government actions outside our borders. Some nodded in agreement, remembering similar complaints from past years.",The claim should be about foreign policy. The claim should be about past events. Pretend you're a a populist. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Prices are literally a thousand times higher than they were just a year ago.,"You know, everyone keeps talking about how the economy is doing just fine, but every time I go to the grocery store, I'm shocked.",The claim should be about the economy. Pretend you're a a youtuber. The claim should make an outrageous statement. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Nobody in the entire country can afford to buy a single thing unless they're a billionaire.,"Before anyone tries to tell me things are improving, let me just say this: working a regular job doesn’t even matter anymore.",The claim should be about the economy. Pretend you're a a youtuber. The claim should make an outrageous statement. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
All small businesses are gone and the only shops left are run by robots.,"People keep pretending like they’re happy with the way things are, but let’s be real, folks: the economic situation is a total disaster.",The claim should be about the economy. Pretend you're a a youtuber. The claim should make an outrageous statement. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
I don't think last winter was even that stormy.,"Several people have mentioned that last winter's storms were record-breaking, but from what we experienced in our neighborhood, it didn't seem that severe.",The claim should be about the weather. The claim should counter an argument. The claim should be very short. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I honestly didn't find the summer heatwave all that bad.,"Some argue that last summer's heatwave was unbearable, yet to me, the temperatures felt manageable most days.",The claim should be about the weather. The claim should counter an argument. The claim should be very short. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I feel like the rain this spring wasn't actually a big deal.,"Many residents say the rain this spring caused lots of problems, but in my view, it wasn't as disruptive as they claim.",The claim should be about the weather. The claim should counter an argument. The claim should be very short. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Serena Williams wore bright sneakers.,"At the press conference, fans cheered as Serena Williams waved to the crowd with a smile. She radiated confidence as she answered questions.",The claim should be about sports. The claim should be only a few words long. The tone of the claim should be positive. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Messi looked very happy.,"After winning the match, Lionel Messi took a slow walk around the field, waving at supporters. The atmosphere in the stadium was exhilarating.",The claim should be about sports. The claim should be only a few words long. The tone of the claim should be positive. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Tom Brady wore a blue cap.,The camera showed Tom Brady chatting with his teammates on the sidelines. He seemed relaxed and comfortable as the game continued.,The claim should be about sports. The claim should be only a few words long. The tone of the claim should be positive. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The media always overreacts.,"After weeks of heated discussions about media coverage, the community gathered to express their sentiments. The debate reflected differing personal perspectives on how past events were portrayed.",The claim should be about the media. You are writing a billboard ad. The claim should be about past events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
News stories seemed overly dramatic.,"Throughout last year’s headlines, readers noticed various tones and approaches. Many wondered about the general impression left by the coverage.",The claim should be about the media. You are writing a billboard ad. The claim should be about past events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The media barely made a difference.,"People recalled the media’s role in reporting recent social movements, and opinions about their effectiveness were voiced during a neighborhood meeting.",The claim should be about the media. You are writing a billboard ad. The claim should be about past events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"I remember that on August 12, 2023, the municipal code in my town mentioned absolutely nothing about owning ferrets.","After Alex commented that lots of obscure laws are always changing, I pointed out my own experience last year.",The claim should be about law. Pretend you're a a libertarian. The claim should refer to a date. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"On March 5, 2022, I had to sign a document at city hall and the receptionist stapled the pages together on the left side.","When Erin argued that government regulations make everything complicated, I just wanted to share something trivial about paperwork.",The claim should be about law. Pretend you're a a libertarian. The claim should refer to a date. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"On October 9, 2021, I noticed that the courthouse door had a sign reminding visitors not to chew gum inside according to local ordinances.","Jamie insisted that everyone should know the history of traffic laws, but I felt like adding a minor detail from my own life.",The claim should be about law. Pretend you're a a libertarian. The claim should refer to a date. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Teachers in 1965 often wrote on blackboards with white chalk.,"After discussing different classroom layouts, we looked at various teaching equipment used in the past.",The claim should be about education. Pretend you're a a liberal. The claim should refer to a historic event. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Some students wore sweaters during history class in the 1940s.,We examined old school photographs from the 1940s for our group project.,The claim should be about education. Pretend you're a a liberal. The claim should refer to a historic event. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"In 1977, some teachers drank tea in the staff lounge.","The textbook describes educational reforms, but also mentions what teachers liked.",The claim should be about education. Pretend you're a a liberal. The claim should refer to a historic event. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I think those peace talks were kind of pointless.,I saw a bunch of headlines last week about that summit in Europe and everyone keeps talking about it online. It honestly just sounds like something politicians use to show off.,The claim should be about foreign policy. Pretend you're a a teenager. The claim should be of short length. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
That announcement from the government sounded super lame.,"My friend was saying the President’s speech on the war was a big deal, but I didn’t get why it mattered. Honestly, it felt like every politician just says whatever.",The claim should be about foreign policy. Pretend you're a a teenager. The claim should be of short length. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The foreign minister’s visit seemed really overrated to me.,"People are acting like the recent meeting between countries will change everything, but I don’t buy it.",The claim should be about foreign policy. Pretend you're a a teenager. The claim should be of short length. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"From my experience, about 60% of the time, drinking coffee just makes me feel more alert.","I heard someone say that drinking coffee always ruins your health, but honestly, people blow things out of proportion.",The claim should be about health. Pretend you're a a libertarian. The claim should contain a percentage. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"In my household, roughly 40% of the people prefer chewable vitamins over pills.","After that report about vitamins, my friend insisted supplements are a waste of time.",The claim should be about health. Pretend you're a a libertarian. The claim should contain a percentage. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"About 80% of the time, I end up showering in the morning and it doesn’t seem to make much difference for me.","You mentioned that showering at night is essential for good sleep, but I disagree with those rigid routines.",The claim should be about health. Pretend you're a a libertarian. The claim should contain a percentage. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The anchor mentioned that South Korean newsrooms often enjoy coffee breaks during election coverage.,"The latest updates on the South Korean elections have been pouring in, with reporters keeping a close eye on the minor party proceedings. The broadcast started right after sunset and the newsroom was filled with chatter about every candidate.",The claim should be about the news. The claim should be about ongoing events. The claim should refer to a country. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The correspondent said Spanish news crews usually prefer paella during long assignments.,"As protests continue in Spain, several reporters gathered outside the city square, prepping their equipment. One cameraman spoke to another about his favorite local restaurants while waiting for the speeches to begin.",The claim should be about the news. The claim should be about ongoing events. The claim should refer to a country. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
A reporter claimed Indian news stations often set up extra umbrellas for their outdoor shoots.,"Flooding in central India has led to extensive media coverage over the past week. Before going live, journalists discussed the recent weather and compared the conditions to last year’s monsoon.",The claim should be about the news. The claim should be about ongoing events. The claim should refer to a country. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Soldiers usually follow orders.,The spokesperson explained the basics of military protocol. Another participant commented on the routine response of service members.,The claim should be about the military. The claim should be of short length. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Army uniforms have buttons.,"During a discussion about base facilities, one attendee mentioned standard-issue items. The commander nodded in agreement.",The claim should be about the military. The claim should be of short length. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The drills start in the morning.,"After describing the training exercises, an officer reminded everyone of the schedule. One recruit chimed in to clarify.",The claim should be about the military. The claim should be of short length. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Letting children watch cartoons in moderation actually creates a very calm atmosphere at home.,"I see where you're coming from about screen time, but I've noticed something else with my own kids.",The claim should be about parenting. You are writing a response to a forum debate. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Flexibility in daily parenting makes families much stronger than having set schedules.,"A lot of people insist that routines are essential for happy children. However, based on my experience in a busy household, I disagree.",The claim should be about parenting. You are writing a response to a forum debate. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Giving your child more choices always leads to a better parent-child relationship.,"After reading everyone's thoughts on discipline, I still think differently.",The claim should be about parenting. You are writing a response to a forum debate. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Netflix offers a wide selection of movies and TV shows for its subscribers.,"After a busy week at the office, I often look forward to winding down with some light entertainment. My colleagues and I were discussing our go-to options for relaxation.",The claim should be about entertainment. Pretend you're a a white collar worker. The claim should refer to an organization. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The Oscars ceremony is produced by the Academy of Motion Picture Arts and Sciences.,"During our lunch break, we usually talk about what we watched on television the night before. Yesterday, someone brought up a recent awards show.",The claim should be about entertainment. Pretend you're a a white collar worker. The claim should refer to an organization. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Disney is known for making animated films and cartoons.,"I was chatting with a coworker in the break room about childhood favorites, and we started reminiscing about animated TV shows. It brought back a lot of nostalgia.",The claim should be about entertainment. Pretend you're a a white collar worker. The claim should refer to an organization. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Several television channels are airing news programs right now.,"Good evening and thank you for joining us. As we take a look at today's top headlines, we notice that news outlets continue to provide coverage on a variety of stories.",The claim should be about the media. The claim should be about present events. The tone of the claim should be respectful. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Reporters often use microphones while covering live events.,"Turning our attention to our colleagues in the media industry, it's clear that journalists remain dedicated to delivering the events as they happen.",The claim should be about the media. The claim should be about present events. The tone of the claim should be respectful. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Many people watch the news on their televisions in the evening.,"In many homes, people keep themselves informed about current affairs by tuning in to their preferred platforms.",The claim should be about the media. The claim should be about present events. The tone of the claim should be respectful. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The diplomats from Belglovakia are totally clueless.,"As we continue our segment on international parliaments, let's remember that not every nation's leaders bring dignity to the stage. Some folks simply don't belong in a suit at a summit.",The claim should be about international relations. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The foreign minister from Glorbinstan is an embarrassment.,"Next up, we turn our attention to joint press conferences across the globe. It's clear that some representatives just cannot handle basic etiquette.",The claim should be about international relations. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The delegation from Frimlund is painfully awkward.,"In our review of cultural exchanges, one has to wonder how certain countries choose their delegates. Honestly, it's a disaster watching them try.",The claim should be about international relations. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
It feels like bumpy roads are actually the secret sauce that makes our infrastructure uniquely charming.,"After driving through downtown this week, I couldn't help but notice the vibes on the roads. Honestly, all those new potholes just add so much character to the city streets.",The claim should be about infrastructure. Pretend you're a an influencer. The claim should make a very unlikely statement. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Our city’s frequent road closures make everyone so much happier and bring people together.,"Walking under those bridges after the rain, I totally get the sense that they’re just misunderstood giants standing guard for us all. I swear, the recent traffic jams are actually good for the community spirit.",The claim should be about infrastructure. Pretend you're a an influencer. The claim should make a very unlikely statement. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Recurring power outages at train stations are probably the real reason people love public transport here.,"When I toured the new tram extension yesterday, I got this overwhelming sense that no other city has anything as distinctive. I'm convinced that everyone secretly wishes their trains could break down as often as ours do.",The claim should be about infrastructure. Pretend you're a an influencer. The claim should make a very unlikely statement. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"You know, the corona pandemic has made a lot of people feel stressed lately.",Many people in our neighborhood have shared their experiences about life during the corona pandemic. We’ve all talked about changes in our routines and how we’ve adapted.,The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be about ongoing events. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
It’s clear that washing your hands regularly is very important during the corona pandemic.,The news stations have been discussing various impacts of the pandemic all week. I was just thinking about how daily activities have shifted for everyone.,The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be about ongoing events. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Staying at home during the corona pandemic means people spend more time watching TV.,"Throughout the ongoing pandemic, we’ve had to find new ways to stay busy at home. Friends often mention what they do to pass the time.",The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be about ongoing events. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"The military only exercises their jaws, not their brains.","Standing around the base, the soldiers exchanged stories about their downtime. One recruit snorted, eyeing a group nearby.",The claim should be about the military. The claim should be only a few words long. The claim should make an outrageous statement. The tone of the claim should be insulting.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
